Using GPU: 1...
X_train.shape=(33444, 2, 64), y_train.shape=(33444,);
X_test.shape=(11226, 2, 64), y_test.shape=(11226,)
Creating the data generator ...
PreTrain Embedding hitRate=0.9516045739579491
model.bilstm.embedding.weight
model.bilstm.quote_bilstm.weight_ih_l0
model.bilstm.quote_bilstm.weight_hh_l0
model.bilstm.quote_bilstm.bias_ih_l0
model.bilstm.quote_bilstm.bias_hh_l0
model.bilstm.quote_bilstm.weight_ih_l0_reverse
model.bilstm.quote_bilstm.weight_hh_l0_reverse
model.bilstm.quote_bilstm.bias_ih_l0_reverse
model.bilstm.quote_bilstm.bias_hh_l0_reverse
model.bilstm.quote_bilstm.weight_ih_l1
model.bilstm.quote_bilstm.weight_hh_l1
model.bilstm.quote_bilstm.bias_ih_l1
model.bilstm.quote_bilstm.bias_hh_l1
model.bilstm.quote_bilstm.weight_ih_l1_reverse
model.bilstm.quote_bilstm.weight_hh_l1_reverse
model.bilstm.quote_bilstm.bias_ih_l1_reverse
model.bilstm.quote_bilstm.bias_hh_l1_reverse
model.bilstm.response_bilstm.weight_ih_l0
model.bilstm.response_bilstm.weight_hh_l0
model.bilstm.response_bilstm.bias_ih_l0
model.bilstm.response_bilstm.bias_hh_l0
model.bilstm.response_bilstm.weight_ih_l0_reverse
model.bilstm.response_bilstm.weight_hh_l0_reverse
model.bilstm.response_bilstm.bias_ih_l0_reverse
model.bilstm.response_bilstm.bias_hh_l0_reverse
model.bilstm.response_bilstm.weight_ih_l1
model.bilstm.response_bilstm.weight_hh_l1
model.bilstm.response_bilstm.bias_ih_l1
model.bilstm.response_bilstm.bias_hh_l1
model.bilstm.response_bilstm.weight_ih_l1_reverse
model.bilstm.response_bilstm.weight_hh_l1_reverse
model.bilstm.response_bilstm.bias_ih_l1_reverse
model.bilstm.response_bilstm.bias_hh_l1_reverse
model.self_dot_q2q_attention_layer.0.weight
model.self_dot_q2q_attention_layer.0.bias
model.self_dot_r2r_attention_layer.0.weight
model.self_dot_r2r_attention_layer.0.bias
model.cross_dot_v2_r2q_attention_layer.0.weight
model.cross_dot_v2_r2q_attention_layer.0.bias
model.cross_dot_v2_q2r_attention_layer.0.weight
model.cross_dot_v2_q2r_attention_layer.0.bias
out.0.weight
out.0.bias
out.3.weight
out.3.bias
BATCH 1 training acc=0.343750, cost=1.099054, test acc=0.233565, cost=1.125920, disagree_f1=0.378593, neural_f1=0.000000, agree_f1=0.001513, average_f1=0.126702
BATCH 1810 training acc=0.843750, cost=0.396415, test acc=0.844825, cost=0.381548, disagree_f1=0.737274, neural_f1=0.947509, agree_f1=0.564945, average_f1=0.749909
BATCH 1811 training acc=0.812500, cost=0.491664, test acc=0.846695, cost=0.372292, disagree_f1=0.732061, neural_f1=0.950112, agree_f1=0.567209, average_f1=0.749794
BATCH 1812 training acc=0.843750, cost=0.508467, test acc=0.852574, cost=0.362514, disagree_f1=0.738924, neural_f1=0.952692, agree_f1=0.574906, average_f1=0.755508
BATCH 1813 training acc=0.875000, cost=0.347245, test acc=0.855069, cost=0.359005, disagree_f1=0.744253, neural_f1=0.953272, agree_f1=0.577313, average_f1=0.758279
BATCH 1814 training acc=0.843750, cost=0.360762, test acc=0.855781, cost=0.358356, disagree_f1=0.746287, neural_f1=0.953417, agree_f1=0.576021, average_f1=0.758575
BATCH 1815 training acc=0.718750, cost=0.552203, test acc=0.856850, cost=0.356415, disagree_f1=0.751051, neural_f1=0.953048, agree_f1=0.574342, average_f1=0.759481
BATCH 1816 training acc=0.812500, cost=0.464267, test acc=0.857919, cost=0.356710, disagree_f1=0.756319, neural_f1=0.952712, agree_f1=0.573150, average_f1=0.760727
BATCH 1817 training acc=0.875000, cost=0.370645, test acc=0.859433, cost=0.358362, disagree_f1=0.764535, neural_f1=0.951758, agree_f1=0.572509, average_f1=0.762934
BATCH 1818 training acc=0.781250, cost=0.408494, test acc=0.858988, cost=0.362086, disagree_f1=0.770373, neural_f1=0.949437, agree_f1=0.563991, average_f1=0.761267
BATCH 1819 training acc=0.812500, cost=0.395338, test acc=0.856316, cost=0.366730, disagree_f1=0.768166, neural_f1=0.947590, agree_f1=0.554653, average_f1=0.756803
BATCH 1820 training acc=0.718750, cost=0.548827, test acc=0.855425, cost=0.370679, disagree_f1=0.767864, neural_f1=0.946651, agree_f1=0.554777, average_f1=0.756430
BATCH 1821 training acc=0.593750, cost=0.894185, test acc=0.854712, cost=0.372314, disagree_f1=0.767809, neural_f1=0.946294, agree_f1=0.553519, average_f1=0.755874
BATCH 1822 training acc=0.687500, cost=0.628132, test acc=0.855514, cost=0.373826, disagree_f1=0.768668, neural_f1=0.946346, agree_f1=0.562814, average_f1=0.759276
BATCH 1823 training acc=0.656250, cost=0.548788, test acc=0.852753, cost=0.374886, disagree_f1=0.761958, neural_f1=0.945931, agree_f1=0.564964, average_f1=0.757618
BATCH 1824 training acc=0.937500, cost=0.230580, test acc=0.848477, cost=0.380498, disagree_f1=0.749419, neural_f1=0.946227, agree_f1=0.563636, average_f1=0.753094
BATCH 1825 training acc=0.718750, cost=0.450080, test acc=0.845181, cost=0.385960, disagree_f1=0.734372, neural_f1=0.948041, agree_f1=0.564432, average_f1=0.748948
BATCH 1826 training acc=0.875000, cost=0.389325, test acc=0.837609, cost=0.399905, disagree_f1=0.707062, neural_f1=0.948741, agree_f1=0.559932, average_f1=0.738578
BATCH 1827 training acc=0.656250, cost=0.662905, test acc=0.831908, cost=0.409691, disagree_f1=0.683965, neural_f1=0.949005, agree_f1=0.557949, average_f1=0.730307
BATCH 1828 training acc=0.781250, cost=0.471053, test acc=0.829592, cost=0.412045, disagree_f1=0.674026, neural_f1=0.949387, agree_f1=0.555794, average_f1=0.726402
BATCH 1829 training acc=0.781250, cost=0.448277, test acc=0.830126, cost=0.410291, disagree_f1=0.676550, neural_f1=0.949461, agree_f1=0.555197, average_f1=0.727069
BATCH 1830 training acc=0.812500, cost=0.493975, test acc=0.830661, cost=0.408932, disagree_f1=0.683263, neural_f1=0.948202, agree_f1=0.555616, average_f1=0.729027
BATCH 1831 training acc=0.875000, cost=0.382935, test acc=0.834759, cost=0.401236, disagree_f1=0.700152, neural_f1=0.948018, agree_f1=0.557295, average_f1=0.735155
BATCH 1832 training acc=0.781250, cost=0.477411, test acc=0.841707, cost=0.391783, disagree_f1=0.725833, neural_f1=0.947546, agree_f1=0.562885, average_f1=0.745421
BATCH 1833 training acc=0.875000, cost=0.310289, test acc=0.847942, cost=0.385633, disagree_f1=0.752326, neural_f1=0.945915, agree_f1=0.564199, average_f1=0.754147
BATCH 1834 training acc=0.812500, cost=0.582344, test acc=0.847586, cost=0.386779, disagree_f1=0.761283, neural_f1=0.943447, agree_f1=0.555018, average_f1=0.753249
BATCH 1835 training acc=0.781250, cost=0.447869, test acc=0.845092, cost=0.394689, disagree_f1=0.764045, neural_f1=0.939571, agree_f1=0.550886, average_f1=0.751501
BATCH 1836 training acc=0.875000, cost=0.392418, test acc=0.839925, cost=0.404468, disagree_f1=0.761279, neural_f1=0.935820, agree_f1=0.534673, average_f1=0.743924
BATCH 1837 training acc=0.781250, cost=0.560811, test acc=0.836451, cost=0.413720, disagree_f1=0.759794, neural_f1=0.932855, agree_f1=0.521137, average_f1=0.737928
BATCH 1838 training acc=0.718750, cost=0.563218, test acc=0.834224, cost=0.421368, disagree_f1=0.759693, neural_f1=0.930249, agree_f1=0.516152, average_f1=0.735365
BATCH 1839 training acc=0.781250, cost=0.476437, test acc=0.833155, cost=0.421060, disagree_f1=0.756898, neural_f1=0.930326, agree_f1=0.512821, average_f1=0.733348
BATCH 1840 training acc=0.812500, cost=0.424560, test acc=0.834402, cost=0.420356, disagree_f1=0.757538, neural_f1=0.931020, agree_f1=0.521258, average_f1=0.736605
BATCH 1841 training acc=0.812500, cost=0.441799, test acc=0.838500, cost=0.408827, disagree_f1=0.758855, neural_f1=0.935043, agree_f1=0.527078, average_f1=0.740325
BATCH 1842 training acc=0.750000, cost=0.433329, test acc=0.843043, cost=0.397438, disagree_f1=0.760810, neural_f1=0.939133, agree_f1=0.535568, average_f1=0.745170
BATCH 1843 training acc=0.718750, cost=0.415526, test acc=0.845092, cost=0.389857, disagree_f1=0.758724, neural_f1=0.941560, agree_f1=0.545092, average_f1=0.748459
BATCH 1844 training acc=0.812500, cost=0.473355, test acc=0.848922, cost=0.381044, disagree_f1=0.757225, neural_f1=0.946022, agree_f1=0.550428, average_f1=0.751225
BATCH 1845 training acc=0.875000, cost=0.376796, test acc=0.849813, cost=0.378455, disagree_f1=0.750694, neural_f1=0.948429, agree_f1=0.557945, average_f1=0.752356
BATCH 1846 training acc=0.812500, cost=0.455444, test acc=0.846250, cost=0.382544, disagree_f1=0.734794, neural_f1=0.949427, agree_f1=0.559484, average_f1=0.747902
BATCH 1847 training acc=0.687500, cost=0.675212, test acc=0.841618, cost=0.389454, disagree_f1=0.718717, neural_f1=0.949200, agree_f1=0.560259, average_f1=0.742725
BATCH 1848 training acc=0.812500, cost=0.400652, test acc=0.833422, cost=0.401717, disagree_f1=0.695253, neural_f1=0.947553, agree_f1=0.556111, average_f1=0.732972
BATCH 1849 training acc=0.750000, cost=0.602298, test acc=0.824693, cost=0.418467, disagree_f1=0.668029, neural_f1=0.946075, agree_f1=0.551760, average_f1=0.721955
BATCH 1850 training acc=0.812500, cost=0.553462, test acc=0.808926, cost=0.441062, disagree_f1=0.621692, neural_f1=0.944064, agree_f1=0.531863, average_f1=0.699207
BATCH 1851 training acc=0.843750, cost=0.277615, test acc=0.800196, cost=0.459620, disagree_f1=0.591917, neural_f1=0.942691, agree_f1=0.525822, average_f1=0.686810
BATCH 1852 training acc=0.718750, cost=0.544538, test acc=0.793337, cost=0.476136, disagree_f1=0.572938, neural_f1=0.940993, agree_f1=0.519463, average_f1=0.677798
BATCH 1853 training acc=0.843750, cost=0.297080, test acc=0.785676, cost=0.491196, disagree_f1=0.555273, neural_f1=0.938097, agree_f1=0.511989, average_f1=0.668453
BATCH 1854 training acc=0.781250, cost=0.449145, test acc=0.785142, cost=0.494895, disagree_f1=0.558234, neural_f1=0.937286, agree_f1=0.511195, average_f1=0.668905
BATCH 1855 training acc=0.781250, cost=0.611647, test acc=0.785587, cost=0.495924, disagree_f1=0.572360, neural_f1=0.934985, agree_f1=0.510780, average_f1=0.672708
BATCH 1856 training acc=0.687500, cost=0.564743, test acc=0.789061, cost=0.490714, disagree_f1=0.596491, neural_f1=0.933343, agree_f1=0.512355, average_f1=0.680730
BATCH 1857 training acc=0.812500, cost=0.610468, test acc=0.797345, cost=0.480269, disagree_f1=0.637823, neural_f1=0.931751, agree_f1=0.518832, average_f1=0.696135
BATCH 1858 training acc=0.718750, cost=0.527018, test acc=0.807055, cost=0.462137, disagree_f1=0.673596, neural_f1=0.931972, agree_f1=0.525348, average_f1=0.710305
BATCH 1859 training acc=0.875000, cost=0.301609, test acc=0.818457, cost=0.444720, disagree_f1=0.712572, neural_f1=0.931866, agree_f1=0.532150, average_f1=0.725529
BATCH 1860 training acc=0.781250, cost=0.678255, test acc=0.826563, cost=0.436876, disagree_f1=0.742043, neural_f1=0.930450, agree_f1=0.534722, average_f1=0.735738
BATCH 1861 training acc=0.687500, cost=0.649128, test acc=0.833690, cost=0.424557, disagree_f1=0.760075, neural_f1=0.931933, agree_f1=0.529743, average_f1=0.740584
BATCH 1862 training acc=0.781250, cost=0.409162, test acc=0.840727, cost=0.407866, disagree_f1=0.767312, neural_f1=0.935756, agree_f1=0.527353, average_f1=0.743474
BATCH 1863 training acc=0.656250, cost=0.500245, test acc=0.843845, cost=0.399408, disagree_f1=0.772462, neural_f1=0.937415, agree_f1=0.516943, average_f1=0.742274
BATCH 1864 training acc=0.718750, cost=0.539471, test acc=0.847141, cost=0.392352, disagree_f1=0.775338, neural_f1=0.939913, agree_f1=0.514837, average_f1=0.743363
BATCH 1865 training acc=0.843750, cost=0.454422, test acc=0.850169, cost=0.383942, disagree_f1=0.777268, neural_f1=0.942268, agree_f1=0.517797, average_f1=0.745778
BATCH 1866 training acc=0.875000, cost=0.390298, test acc=0.852307, cost=0.377304, disagree_f1=0.775874, neural_f1=0.944190, agree_f1=0.525607, average_f1=0.748557
BATCH 1867 training acc=0.781250, cost=0.566291, test acc=0.856672, cost=0.369257, disagree_f1=0.777535, neural_f1=0.947642, agree_f1=0.538120, average_f1=0.754432
BATCH 1868 training acc=0.812500, cost=0.487886, test acc=0.858632, cost=0.366951, disagree_f1=0.778312, neural_f1=0.948423, agree_f1=0.553636, average_f1=0.760124
BATCH 1869 training acc=0.781250, cost=0.451817, test acc=0.857652, cost=0.366984, disagree_f1=0.774677, neural_f1=0.948880, agree_f1=0.554183, average_f1=0.759246
BATCH 1870 training acc=0.812500, cost=0.587820, test acc=0.854089, cost=0.371723, disagree_f1=0.766839, neural_f1=0.947914, agree_f1=0.557124, average_f1=0.757293
BATCH 1871 training acc=0.687500, cost=0.588835, test acc=0.849813, cost=0.382128, disagree_f1=0.759434, neural_f1=0.945636, agree_f1=0.562798, average_f1=0.755956
BATCH 1872 training acc=0.875000, cost=0.381595, test acc=0.845359, cost=0.388959, disagree_f1=0.747731, neural_f1=0.945078, agree_f1=0.562139, average_f1=0.751650
BATCH 1873 training acc=0.781250, cost=0.685098, test acc=0.837609, cost=0.400506, disagree_f1=0.732743, neural_f1=0.942922, agree_f1=0.552425, average_f1=0.742697
BATCH 1874 training acc=0.781250, cost=0.444850, test acc=0.830928, cost=0.409829, disagree_f1=0.718828, neural_f1=0.941268, agree_f1=0.543717, average_f1=0.734604
BATCH 1875 training acc=0.687500, cost=0.648147, test acc=0.828968, cost=0.413475, disagree_f1=0.715662, neural_f1=0.939957, agree_f1=0.543781, average_f1=0.733133
BATCH 1876 training acc=0.812500, cost=0.410874, test acc=0.827454, cost=0.418979, disagree_f1=0.718257, neural_f1=0.937883, agree_f1=0.542571, average_f1=0.732904
BATCH 1877 training acc=0.812500, cost=0.441637, test acc=0.821575, cost=0.428703, disagree_f1=0.708966, neural_f1=0.934612, agree_f1=0.538315, average_f1=0.727297
BATCH 1878 training acc=0.781250, cost=0.580353, test acc=0.816765, cost=0.443043, disagree_f1=0.712823, neural_f1=0.928901, agree_f1=0.533766, average_f1=0.725163
BATCH 1879 training acc=0.812500, cost=0.426357, test acc=0.816765, cost=0.449491, disagree_f1=0.722565, neural_f1=0.925741, agree_f1=0.532525, average_f1=0.726944
BATCH 1880 training acc=0.781250, cost=0.444208, test acc=0.816676, cost=0.454560, disagree_f1=0.734468, neural_f1=0.921273, agree_f1=0.528367, average_f1=0.728036
BATCH 1881 training acc=0.750000, cost=0.677578, test acc=0.820951, cost=0.447219, disagree_f1=0.742632, neural_f1=0.922562, agree_f1=0.530249, average_f1=0.731814
BATCH 1882 training acc=0.750000, cost=0.501682, test acc=0.823267, cost=0.442257, disagree_f1=0.744804, neural_f1=0.924394, agree_f1=0.530490, average_f1=0.733229
BATCH 1883 training acc=0.781250, cost=0.650328, test acc=0.825138, cost=0.437767, disagree_f1=0.747539, neural_f1=0.925062, agree_f1=0.531336, average_f1=0.734645
BATCH 1884 training acc=0.843750, cost=0.435668, test acc=0.826207, cost=0.434308, disagree_f1=0.747392, neural_f1=0.926416, agree_f1=0.531413, average_f1=0.735074
BATCH 1885 training acc=0.718750, cost=0.667885, test acc=0.829414, cost=0.428917, disagree_f1=0.748783, neural_f1=0.929102, agree_f1=0.536210, average_f1=0.738032
BATCH 1886 training acc=0.843750, cost=0.414034, test acc=0.832799, cost=0.420328, disagree_f1=0.750746, neural_f1=0.931684, agree_f1=0.539234, average_f1=0.740555
BATCH 1887 training acc=0.875000, cost=0.348916, test acc=0.835026, cost=0.413657, disagree_f1=0.751744, neural_f1=0.933668, agree_f1=0.543410, average_f1=0.742941
BATCH 1888 training acc=0.843750, cost=0.353996, test acc=0.840460, cost=0.403087, disagree_f1=0.754631, neural_f1=0.937986, agree_f1=0.550651, average_f1=0.747756
BATCH 1889 training acc=0.718750, cost=0.481561, test acc=0.843399, cost=0.392654, disagree_f1=0.757336, neural_f1=0.939622, agree_f1=0.550033, average_f1=0.748997
BATCH 1890 training acc=0.781250, cost=0.438726, test acc=0.847764, cost=0.382470, disagree_f1=0.762646, neural_f1=0.942076, agree_f1=0.550290, average_f1=0.751671
BATCH 1891 training acc=0.781250, cost=0.396275, test acc=0.850436, cost=0.375034, disagree_f1=0.765989, neural_f1=0.943660, agree_f1=0.550382, average_f1=0.753344
BATCH 1892 training acc=0.875000, cost=0.349662, test acc=0.851684, cost=0.371684, disagree_f1=0.766630, neural_f1=0.944875, agree_f1=0.552011, average_f1=0.754505
BATCH 1893 training acc=0.875000, cost=0.318648, test acc=0.851505, cost=0.373007, disagree_f1=0.765335, neural_f1=0.945083, agree_f1=0.555858, average_f1=0.755425
BATCH 1894 training acc=0.781250, cost=0.403386, test acc=0.850258, cost=0.374761, disagree_f1=0.762914, neural_f1=0.944480, agree_f1=0.558155, average_f1=0.755183
BATCH 1895 training acc=0.812500, cost=0.452222, test acc=0.848833, cost=0.377477, disagree_f1=0.761329, neural_f1=0.943820, agree_f1=0.555740, average_f1=0.753630
BATCH 1896 training acc=0.750000, cost=0.541067, test acc=0.848031, cost=0.382076, disagree_f1=0.762514, neural_f1=0.942543, agree_f1=0.557063, average_f1=0.754040
BATCH 1897 training acc=0.968750, cost=0.239036, test acc=0.847675, cost=0.382014, disagree_f1=0.761530, neural_f1=0.942268, agree_f1=0.555815, average_f1=0.753204
BATCH 1898 training acc=0.718750, cost=0.626478, test acc=0.846517, cost=0.384644, disagree_f1=0.760685, neural_f1=0.941285, agree_f1=0.556762, average_f1=0.752911
BATCH 1899 training acc=0.906250, cost=0.315310, test acc=0.846517, cost=0.382152, disagree_f1=0.757645, neural_f1=0.942716, agree_f1=0.555844, average_f1=0.752068
BATCH 1900 training acc=0.781250, cost=0.419228, test acc=0.845893, cost=0.381712, disagree_f1=0.755830, neural_f1=0.943487, agree_f1=0.551658, average_f1=0.750325
BATCH 1901 training acc=0.906250, cost=0.262102, test acc=0.846072, cost=0.384459, disagree_f1=0.758780, neural_f1=0.942708, agree_f1=0.552369, average_f1=0.751285
BATCH 1902 training acc=0.781250, cost=0.471671, test acc=0.844201, cost=0.391446, disagree_f1=0.757419, neural_f1=0.941627, agree_f1=0.550160, average_f1=0.749735
BATCH 1903 training acc=0.718750, cost=0.536100, test acc=0.838055, cost=0.403334, disagree_f1=0.752055, neural_f1=0.937184, agree_f1=0.543805, average_f1=0.744348
BATCH 1904 training acc=0.812500, cost=0.382271, test acc=0.832086, cost=0.415877, disagree_f1=0.745717, neural_f1=0.933477, agree_f1=0.540067, average_f1=0.739753
BATCH 1905 training acc=0.812500, cost=0.570817, test acc=0.831641, cost=0.419093, disagree_f1=0.744916, neural_f1=0.933582, agree_f1=0.539016, average_f1=0.739171
BATCH 1906 training acc=0.812500, cost=0.445062, test acc=0.831908, cost=0.418847, disagree_f1=0.741061, neural_f1=0.935239, agree_f1=0.540332, average_f1=0.738878
BATCH 1907 training acc=0.843750, cost=0.419339, test acc=0.831463, cost=0.421902, disagree_f1=0.734070, neural_f1=0.936929, agree_f1=0.544351, average_f1=0.738450
BATCH 1908 training acc=0.843750, cost=0.387405, test acc=0.830126, cost=0.426069, disagree_f1=0.729154, neural_f1=0.937050, agree_f1=0.543478, average_f1=0.736561
BATCH 1909 training acc=0.812500, cost=0.513708, test acc=0.831463, cost=0.423455, disagree_f1=0.724280, neural_f1=0.939037, agree_f1=0.549176, average_f1=0.737497
BATCH 1910 training acc=0.812500, cost=0.462636, test acc=0.833244, cost=0.419428, disagree_f1=0.723115, neural_f1=0.940810, agree_f1=0.551704, average_f1=0.738543
BATCH 1911 training acc=0.875000, cost=0.358280, test acc=0.832799, cost=0.422377, disagree_f1=0.725230, neural_f1=0.939648, agree_f1=0.551109, average_f1=0.738662
BATCH 1912 training acc=0.875000, cost=0.391148, test acc=0.829592, cost=0.432304, disagree_f1=0.725610, neural_f1=0.936425, agree_f1=0.549332, average_f1=0.737122
BATCH 1913 training acc=0.781250, cost=0.552484, test acc=0.828701, cost=0.434014, disagree_f1=0.724732, neural_f1=0.936161, agree_f1=0.546283, average_f1=0.735725
BATCH 1914 training acc=0.812500, cost=0.454326, test acc=0.829414, cost=0.432326, disagree_f1=0.724661, neural_f1=0.936425, agree_f1=0.548369, average_f1=0.736485
BATCH 1915 training acc=0.843750, cost=0.458877, test acc=0.835471, cost=0.418691, disagree_f1=0.734303, neural_f1=0.939202, agree_f1=0.553381, average_f1=0.742295
BATCH 1916 training acc=0.875000, cost=0.406110, test acc=0.837253, cost=0.412643, disagree_f1=0.735774, neural_f1=0.940609, agree_f1=0.553255, average_f1=0.743213
BATCH 1917 training acc=0.906250, cost=0.315881, test acc=0.836718, cost=0.412219, disagree_f1=0.732157, neural_f1=0.941101, agree_f1=0.553204, average_f1=0.742154
BATCH 1918 training acc=0.687500, cost=0.573884, test acc=0.834135, cost=0.417825, disagree_f1=0.719078, neural_f1=0.941751, agree_f1=0.556582, average_f1=0.739137
BATCH 1919 training acc=0.718750, cost=0.571189, test acc=0.834580, cost=0.415936, disagree_f1=0.713065, neural_f1=0.943966, agree_f1=0.556991, average_f1=0.738007
BATCH 1920 training acc=0.812500, cost=0.324731, test acc=0.831730, cost=0.419485, disagree_f1=0.701518, neural_f1=0.944021, agree_f1=0.555051, average_f1=0.733530
BATCH 1921 training acc=0.843750, cost=0.315830, test acc=0.833422, cost=0.416090, disagree_f1=0.704921, neural_f1=0.944343, agree_f1=0.557565, average_f1=0.735610
BATCH 1922 training acc=0.812500, cost=0.654148, test acc=0.832175, cost=0.420086, disagree_f1=0.706736, neural_f1=0.942623, agree_f1=0.556547, average_f1=0.735302
BATCH 1923 training acc=0.875000, cost=0.269619, test acc=0.833957, cost=0.419329, disagree_f1=0.718063, neural_f1=0.941235, agree_f1=0.556932, average_f1=0.738743
BATCH 1924 training acc=0.875000, cost=0.330097, test acc=0.833690, cost=0.420205, disagree_f1=0.719697, neural_f1=0.940082, agree_f1=0.557015, average_f1=0.738931
BATCH 1925 training acc=0.750000, cost=0.556663, test acc=0.828612, cost=0.430442, disagree_f1=0.714031, neural_f1=0.936425, agree_f1=0.553191, average_f1=0.734549
BATCH 1926 training acc=0.843750, cost=0.248250, test acc=0.824604, cost=0.439556, disagree_f1=0.706637, neural_f1=0.934877, agree_f1=0.550058, average_f1=0.730524
BATCH 1927 training acc=0.781250, cost=0.508831, test acc=0.817566, cost=0.453687, disagree_f1=0.690138, neural_f1=0.932884, agree_f1=0.546451, average_f1=0.723158
BATCH 1928 training acc=0.875000, cost=0.285764, test acc=0.809727, cost=0.471050, disagree_f1=0.672465, neural_f1=0.930838, agree_f1=0.540203, average_f1=0.714502
BATCH 1929 training acc=0.812500, cost=0.549153, test acc=0.797256, cost=0.497700, disagree_f1=0.649793, neural_f1=0.925284, agree_f1=0.529238, average_f1=0.701438
BATCH 1930 training acc=0.750000, cost=0.725015, test acc=0.789417, cost=0.511982, disagree_f1=0.637387, neural_f1=0.921060, agree_f1=0.522320, average_f1=0.693589
BATCH 1931 training acc=0.906250, cost=0.374459, test acc=0.788616, cost=0.512708, disagree_f1=0.641452, neural_f1=0.919337, agree_f1=0.521177, average_f1=0.693989
BATCH 1932 training acc=0.781250, cost=0.453638, test acc=0.793515, cost=0.500030, disagree_f1=0.653879, neural_f1=0.920274, agree_f1=0.526650, average_f1=0.700268
BATCH 1933 training acc=0.781250, cost=0.436184, test acc=0.800998, cost=0.482272, disagree_f1=0.672784, neural_f1=0.922339, agree_f1=0.531114, average_f1=0.708746
BATCH 1934 training acc=0.875000, cost=0.370901, test acc=0.806966, cost=0.470760, disagree_f1=0.692555, neural_f1=0.922204, agree_f1=0.534335, average_f1=0.716365
BATCH 1935 training acc=0.812500, cost=0.342990, test acc=0.819170, cost=0.451354, disagree_f1=0.717998, neural_f1=0.926106, agree_f1=0.544409, average_f1=0.729504
BATCH 1936 training acc=0.875000, cost=0.371184, test acc=0.823356, cost=0.441161, disagree_f1=0.728644, neural_f1=0.927499, agree_f1=0.538625, average_f1=0.731589
